,matched_merk,matched_handelsbenaming,symptoom,count_sleuteltijd_incident_merk,average_sleuteltijd_incident_merk,suggestie
9490,PEUGEOT,207,Controlelampjes / dashboardmeldingen,1655.0,24.80604229607251,26.998867057789823
9493,DACIA,LOGAN,Versnellingsbak,91.0,23.747252747252748,25.914346816114712
9494,DACIA,LOGAN,Koppeling,96.0,24.572916666666668,26.576146993768635
9495,DACIA,LOGAN,Afgeslagen tijdens rijden,390.0,21.79230769230769,24.09253344448396
9496,DACIA,LOGAN,Start niet,1176.0,20.488095238095237,22.697962135020855
9497,SUZUKI,SWIFT,Sloten,236.0,23.49576271186441,26.32516186968965
9507,PEUGEOT,106,Lekke band - geen reserve,151.0,18.397350993377483,20.21204761845276
9508,PEUGEOT,106,Anders,213.0,22.488262910798124,24.82033267009157
9519,PEUGEOT,PARTNER,Verlichting,131.0,19.9618320610687,22.378247406968285
9521,TOYOTA,AURIS,Lekke band,1200.0,18.469166666666666,20.120734610551928
9522,TOYOTA,AURIS,Carrosserie,242.0,18.822314049586776,21.081018364436567
9529,FORD,FIESTA,Geen brandstof,187.0,12.866310160427808,14.364359608097205
9530,FORD,FIESTA,Remmen,510.0,20.25686274509804,22.42936250355798
9543,OPEL,ASTRA,Stottert / verliest vermogen,5267.0,25.745775583823807,28.00862589301784
9544,AUDI,A5,Lekke band,700.0,19.2,20.823341015160445
9546,BMW,5 SERIES,Lekke band - geen reserve,75962.0,23.3882072615255,25.616265129065262
9600,VOLKSWAGEN,PASSAT,Start niet,4487.0,21.469355917093825,23.89133183737445
9611,VOLVO,XC70,Lekkage,161.0,29.434782608695652,31.948109857323583
9617,FIAT,IDEA,Lekke band,686.0,18.325072886297377,19.878266651167255
9618,FIAT,IDEA,Afgeslagen tijdens rijden,549.0,24.205828779599273,26.62373988728828
9620,VOLKSWAGEN,FOX,Anders,504.0,19.523809523809526,21.435897560198992
9621,TOYOTA,PRIUS,Bijgeluiden,881.0,21.358683314415437,23.39397695015343
9625,TOYOTA,PRIUS,Sloten,407.0,18.545454545454547,20.57263466760672
9629,TOYOTA,PRIUS,Sleutel in voertuig,109.0,16.89908256880734,18.9294709711137
9634,BMW,3 SERIES,Sleutel in voertuig,67750.0,27.047070110701107,29.96609819498766
9721,HYUNDAI,H100,Accu,37.0,15.702702702702704,17.971751199557957
9723,VOLVO,V50,Controlelampjes / dashboardmeldingen,783.0,24.632183908045977,27.00543277161785
9724,KIA,PICANTO,Lekke band - geen reserve,2814.0,19.323027718550108,21.191648115598127
9727,PEUGEOT,106,Lekkage,110.0,24.990909090909092,27.23125493465353
9730,PEUGEOT,106,Bijgeluiden,182.0,22.5989010989011,24.64370815197028
9731,VOLKSWAGEN,GOLF,Uitlaat,40.0,16.8,18.68583790803574
9737,HYUNDAI,I10,Remmen,175.0,21.285714285714285,23.26988812205219
9827,VOLKSWAGEN,PASSAT,Slaat niet aan,140.0,22.792857142857144,25.24968193360133
9828,VOLKSWAGEN,NEW BEETLE,Lekke band - geen reserve,200.0,21.135,23.230616971192436
9829,VOLKSWAGEN,NEW BEETLE,Accu,1642.0,19.339220462850182,21.627029105384864
9842,VOLKSWAGEN,FOX,Lekkage,184.0,27.559782608695652,30.133164856954192
9845,FORD,FUSION,Lekke band - geen reserve,311.0,17.855305466237944,19.524993477257894
9846,FORD,FUSION,Lekkage,278.0,26.18705035971223,28.559311197824304
9848,FORD,FUSION,Lekke band,1022.0,16.563600782778867,18.185354145801497
9851,BMW,X1,Accu,3525.0,18.469787234042553,20.694431584941167
9854,BMW,X1,Stuurinrichting,201.0,25.786069651741293,28.22263026291851
9856,PEUGEOT,208,Lekke band - geen reserve,2404.0,20.09026622296173,21.925984995102407
9859,OPEL,CORSA,Slaat niet aan,630.0,20.95873015873016,23.216458753055115
9865,HONDA,CR-V,Start niet,611.0,20.315875613747956,22.64020552252417
9867,VOLVO,S60,Afgeslagen tijdens rijden,459.0,26.21786492374728,29.089264246324642
9869,AUDI,Q5,Koelprobleem,63.0,26.603174603174605,29.095385972926522
9872,HYUNDAI,ACCENT,Accu,699.0,18.79113018597997,20.776219251941693
9874,CHRYSLER,PT CRUISER,Accu,1137.0,18.45382585751979,20.51377382661566
9875,CHRYSLER,PT CRUISER,Lekkage,68.0,25.61764705882353,27.83585974370394
9880,FORD,FIESTA,Koppeling,946.0,20.58985200845666,22.685589533934785
9881,RENAULT,CLIO,Sleutel in voertuig,350.0,15.077142857142857,16.856626890820998
9887,CITROEN,C4,Sloten,307.0,18.960912052117266,21.040107508520617
9891,CITROEN,C4,Bijgeluiden,626.0,23.5814696485623,25.81134238522806
9903,TOYOTA,AURIS,Afgeslagen tijdens rijden,194.0,25.556701030927837,28.11429889244102
9904,BMW,X5,Dynamo,74.0,23.743243243243242,26.179830055637872
9908,BMW,X5,Afgeslagen tijdens rijden,1370.0,26.955474452554746,29.802835742858615
9909,VOLKSWAGEN,BORA,Accu,876.0,17.705479452054796,19.74749534907398
9913,FORD,TRANSIT,Accu,493.0,16.476673427991887,18.530287676631204
9914,FORD,TRANSIT,Start niet,582.0,19.106529209621993,21.3779794169399
9915,FORD,TRANSIT,Bijgeluiden,42.0,25.61904761904762,27.979612129575212
9945,PEUGEOT,207,Koelprobleem,1963.0,26.154355578196636,28.54688080325085
10132,OPEL,CORSA,Bijgeluiden,2189.0,22.66423024211969,24.892655620111594
10137,HONDA,CIVIC,Verlichting,288.0,18.947916666666668,20.90259917283305
10149,PEUGEOT,307,Sloten,479.0,18.551148225469728,20.684135885741533
10156,CITROEN,C3,Stottert / verliest vermogen,2598.0,25.89145496535797,28.219192507392243
10933,ALFA,ROMEO 4C,Koppeling,227.0,20.986784140969164,23.10704732375801
10934,ALFA,ROMEO 4C,Start niet,1475.0,20.656949152542374,22.866215496581066
10936,AUDI,A2,Lekke band - geen reserve,340.0,21.676470588235293,23.712774041626915
10938,HYUNDAI,ATOS,Bijgeluiden,283.0,20.886925795053003,22.896180611377588
10943,FIAT,500,Raammechaniek,75.0,19.813333333333333,21.67342705372719
10946,CHRYSLER,NEON,Start niet,558.0,19.810035842293907,21.952802445824545
10949,KIA,PICANTO,Lekke band,1951.0,16.650948231676065,18.22363076020117
10952,CITROEN,BERLINGO,Accu,2212.0,18.930831826401448,21.10362621471693
10953,CITROEN,BERLINGO,Koppeling,1034.0,24.697292069632496,27.280884029427
10954,CITROEN,BERLINGO,Lekke band,828.0,17.98913043478261,19.4393025460345
10956,CITROEN,BERLINGO,Raammechaniek,108.0,23.046296296296298,25.152433948485452
10958,SKODA,FABIA,Carrosserie onderzijde,30.0,20.766666666666666,23.077292421588986
10970,PEUGEOT,1007,Carrosserie,105.0,22.17142857142857,24.210849142016272
10972,PEUGEOT,1007,Accu,632.0,20.23892405063291,22.464111503531118
10980,PEUGEOT,106,Sloten,82.0,21.609756097560975,24.056040819969517
10983,BMW,X5,Vering / Wielophanging,72.0,31.291666666666668,34.3926880511077
10986,BMW,X5,Raammechaniek,69.0,22.681159420289855,25.208021499887685
10989,RENAULT,TWINGO,Afgeslagen tijdens rijden,1304.0,23.607361963190183,26.11932593904163
10993,AUDI,A6,Koelprobleem,192.0,27.28125,29.726491432046082
11004,PEUGEOT,308,Versnellingsbak,171.0,25.52046783625731,27.66372026183679
11005,BMW,5 SERIES,Vering / Wielophanging,1404.0,33.30769230769231,36.86074298115835
11061,CHEVROLET,SPARK,Koppeling,326.0,27.950920245398773,30.59858239633544
11062,KIA,SORENTO,Anders,89.0,28.808988764044944,31.479076518395843
11063,VOLVO,XC90,Lekke band,722.0,21.117728531855956,22.968562337351642
11064,VOLVO,XC90,Accu,2180.0,19.381651376146788,21.612458609310767
11067,AUDI,A1,Sleutel in voertuig,117.0,19.871794871794872,22.319848692002118
11068,SEAT,TOLEDO,Sloten,38.0,21.105263157894736,23.162192950254457
11069,SEAT,TOLEDO,Start niet,406.0,19.458128078817733,21.54255163592118
11077,NISSAN,JUKE,Lekke band - geen reserve,360.0,21.497222222222224,23.66336132215984
11081,BMW,1 SERIES,Remmen,1417.0,24.75864502470007,27.22965958872249
11116,RENAULT,MÉGANE,Raammechaniek,1749.0,27.373356203544883,30.116671040595623
11118,PEUGEOT,107,Uitlaat,218.0,13.912844036697248,15.128013594617563
11124,MITSUBISHI,SPACE STAR,Lekke band - geen reserve,652.0,18.60122699386503,20.450554175837365
11132,BMW,Z3,Koelprobleem,77.0,28.324675324675326,30.898071274045563
11133,BMW,Z3,Accu,338.0,20.733727810650887,22.95435260498254
11137,PEUGEOT,108,Lekke band - geen reserve,1638.0,19.076312576312578,20.88510091496626
11140,VOLKSWAGEN,CADDY,Start niet,858.0,19.488344988344988,21.733540462242996
11146,FORD,FOCUS C-MAX,Remmen,743.0,23.314939434724092,25.581069649600657
11148,SUZUKI,WAGON R+,Multiriem / V-snaar,37.0,23.91891891891892,26.33200262508681
11153,SUZUKI,WAGON R+,Lekke band,1051.0,16.487155090390104,17.974448244750832
11160,BMW,Z4,Lekke band - geen reserve,127.0,22.275590551181104,24.60993637307596
11679,BMW,3 SERIES,Geen brandstof,20485.0,14.116182572614107,15.580653978912329
11851,CHEVROLET,REZZO / TACUMA,Start niet,226.0,19.63716814159292,22.02815638471773
11855,CHEVROLET,REZZO / TACUMA,Accu,472.0,15.559322033898304,17.3548091976623
11860,VOLKSWAGEN,POLO,Koppeling,1270.0,20.724409448818896,22.91967168822699
11888,NISSAN,ALMERA,Bijgeluiden,176.0,22.136363636363637,24.02458481535174
11889,NISSAN,ALMERA,Start niet,1505.0,20.716943521594683,22.968948671806107
11890,NISSAN,ALMERA,Accu,2355.0,17.364331210191082,19.29815092842451
11892,NISSAN,ALMERA,Lekke band,778.0,17.969151670951156,19.513151700084695
11894,TOYOTA,AYGO,Anders,1004.0,19.30577689243028,21.300205909668332
11895,SAAB,9-5,Afgeslagen tijdens rijden,761.0,26.830486202365307,29.459628419445753
11897,SAAB,9-5,Stottert / verliest vermogen,507.0,26.512820512820515,29.173424622651403
11899,SAAB,9-5,Lekke band,715.0,19.274125874125875,21.016084632242478
11905,RENAULT,TALISMAN,Accu,93.0,20.172043010752688,22.305161936981648
11906,BMW,X1,Versnellingsbak,215.0,24.274418604651164,26.58556915489637
11912,HONDA,JAZZ,Lekke band,777.0,17.335907335907336,18.88766261247747
11913,HONDA,JAZZ,Bijgeluiden,182.0,22.642857142857142,24.94244295539696
11916,SKODA,FABIA,Afgeslagen tijdens rijden,1211.0,26.53757225433526,29.141557345634038
11919,RENAULT,CLIO,Verlichting,1697.0,21.274012964054215,23.48621188815969
11920,BMW,5 SERIES,Afgeslagen tijdens rijden,20162.0,29.163178256125384,32.20658878347684
11974,BMW,5 SERIES,Vloeistoffen,324.0,31.5,32.834586936479475
12028,BMW,5 SERIES,Sloten,4755.0,23.941324921135646,26.59498580863543
12083,TOYOTA,VERSO,Accu,1075.0,17.8753488372093,19.75559733913619
12093,TOYOTA,AYGO,Lekkage,336.0,26.404761904761905,28.859259104434027
12119,CITROEN,C4,Lekke band,2526.0,18.253760886777513,19.867241551333255
12120,VOLVO,C70,Lekke band - geen reserve,539.0,23.035250463821892,25.319143243170117
12122,SKODA,OCTAVIA,Afgeslagen tijdens rijden,468.0,26.35042735042735,28.98517169848239
12123,SKODA,OCTAVIA,Bijgeluiden,443.0,21.336343115124155,23.376849168554823
12127,CITROEN,BERLINGO,Start niet,1916.0,21.239561586638832,23.545161923350374
12128,CITROEN,BERLINGO,Afgeslagen tijdens rijden,566.0,23.998233215547703,26.601202065206913
12135,RENAULT,ESPACE,Start niet,2189.0,22.357697578803105,24.839013110027636
12136,RENAULT,ESPACE,Stottert / verliest vermogen,510.0,29.58235294117647,32.24541096684467
12137,RENAULT,ESPACE,Elektronica,181.0,25.138121546961326,27.67178359430816
12138,RENAULT,ESPACE,Accu,2703.0,18.417314095449502,20.579573102807117
12139,PEUGEOT,607,Start niet,130.0,22.73846153846154,25.043149923251097
12140,PEUGEOT,607,Accu,154.0,19.116883116883116,21.238962289600018
12149,FORD,MONDEO,Stottert / verliest vermogen,1080.0,27.930555555555557,30.496008345805084
12154,TOYOTA,COROLLA,Elektronica,143.0,22.25874125874126,24.67635138397246
12155,HYUNDAI,TUCSON,Start niet,998.0,18.322645290581164,20.461194474656168
12162,OPEL,GRANDLAND X,Lekke band - geen reserve,651.0,19.474654377880185,21.110266455942796
12164,OPEL,GRANDLAND X,Controlelampjes / dashboardmeldingen,155.0,23.316129032258065,25.663985152628438
12167,FORD,FIESTA,Sleutel in voertuig,1021.0,13.001958863858961,14.338492979768953
12175,RENAULT,ESPACE,Sloten,162.0,20.48148148148148,22.5674074045482
12177,KIA,RIO,Koppeling,245.0,22.39591836734694,24.519597714113356
12180,FIAT,PANDA,Controlelampjes / dashboardmeldingen,752.0,24.795212765957448,27.309024258231112
12181,TOYOTA,AYGO,Lekke band - geen reserve,1873.0,17.56486919380673,19.24879478282139
12187,HYUNDAI,I30,Verlichting,246.0,20.227642276422763,21.94875151856712
12189,HYUNDAI,I30,Afgeslagen tijdens rijden,178.0,28.764044943820224,31.52866915329523
12191,ALFA,ROMEO GIULIA,Afgeslagen tijdens rijden,38.0,27.63157894736842,30.450884724330436
12192,CITROEN,XANTIA,Lekkage,85.0,28.435294117647057,31.193733802649852
12203,FORD,FIESTA,Anders,1643.0,22.858794887401096,25.1586840587647
12206,FORD,PUMA,Lekke band - geen reserve,115.0,19.68695652173913,21.40451658933862
12307,CITROEN,C3,Verlichting,1189.0,18.590412111017663,20.498665371369963
12343,CHEVROLET,MATIZ,Dynamo,32.0,19.96875,21.92171959059126
12344,CHEVROLET,MATIZ,Anders,395.0,21.144303797468353,23.308542113429297
12345,CHEVROLET,MATIZ,Afgeslagen tijdens rijden,725.0,22.76551724137931,25.092061492824804
12346,CHEVROLET,MATIZ,Verlichting,156.0,18.692307692307693,20.60108654921222
12349,FORD,FOCUS C-MAX,Sleutel verloren / gestolen,62.0,18.467741935483872,20.21675710749343
12360,FORD,FOCUS C-MAX,Koelprobleem,2221.0,27.5006753714543,29.969324571901307
12362,VOLKSWAGEN,POLO,Sleutel verloren / gestolen,106.0,20.18867924528302,22.48166044957461
12543,FIAT,PANDA,Slaat niet aan,203.0,25.51231527093596,28.205266449628553
12552,PEUGEOT,5008,Lekke band,552.0,22.407608695652176,24.345786119396802
12554,OUD,OUD,Vering / Wielophanging,97.0,26.216494845360824,28.607613843744844
12557,OUD,OUD,Controlelampjes / dashboardmeldingen,918.0,25.639433551198255,28.228767048884162
12560,NISSAN,MICRA,Lekke band,1776.0,16.28322072072072,17.648317250247395
12562,SEAT,IBIZA,Verkeerde brandstof,1403.0,40.4575908766928,43.079219218754055
12566,SEAT,IBIZA,Lekke band,5578.0,17.543026174256006,19.11348303498735
12570,SEAT,IBIZA,Anders,2747.0,22.173279941754643,24.408104069661437
12577,AUDI,A3,Stottert / verliest vermogen,1881.0,26.229133439659755,28.578090935727857
12579,OPEL,MERIVA,Sleutel in voertuig,269.0,12.985130111524164,14.474794330062247
12581,OPEL,MERIVA,Anders,984.0,23.982723577235774,26.406641336973053
12585,FORD,FOCUS C-MAX,Versnellingsbak,1436.0,22.09401114206128,24.119682956659375
12595,VOLVO,V90,Dynamo,106.0,23.40566037735849,25.70951847398251
12596,VOLVO,V90,Verkeerde brandstof,290.0,60.83793103448276,64.91271470720422
12602,VOLKSWAGEN,UP!,Slaat niet aan,95.0,19.526315789473685,21.763282520736112
12603,SEAT,ARONA,Lekke band - geen reserve,181.0,19.65193370165746,21.424610766974364
12611,SUBARU,FORESTER,Start niet,646.0,19.42105263157895,21.57884117719428
12615,CITROEN,DS 3,Accu,760.0,20.888157894736842,23.280657869466747
12616,CITROEN,DS 3,Start niet,983.0,22.329603255340793,24.817381362540157
12617,CITROEN,DS 3,Lekke band - geen reserve,701.0,20.932952924393724,22.922635812881072
12620,CHEVROLET,MATIZ,Koppeling,388.0,26.36855670103093,29.130678993338066
12621,CHEVROLET,MATIZ,Start niet,2122.0,18.942978322337417,20.92104609813279
12622,CHEVROLET,MATIZ,Lekke band - geen reserve,315.0,17.60952380952381,19.305122136123696
12624,CITROEN,C1,Ruitenwisser / motor,122.0,15.032786885245901,16.72038640586274
12642,FORD,C-MAX,Versnellingsbak,99.0,20.21212121212121,22.182183556331214
12648,FORD,FIESTA,Carrosserie onderzijde,60.0,23.95,25.939481343704724
12650,FORD,FIESTA,Carrosserie,1406.0,21.416073968705547,23.560219507132242
12656,FORD,S-MAX,Bijgeluiden,136.0,23.823529411764707,25.994080981676618
12661,SKODA,CITIGO,Remmen,101.0,13.455445544554456,14.94453457433537
12662,FORD,KA,Lekkage,1228.0,29.66042345276873,32.436026858320545
12663,VOLKSWAGEN,SHARAN,Sloten,32.0,16.9375,18.678858271302104
12664,VOLKSWAGEN,SHARAN,Accu,491.0,18.464358452138494,20.54831458055981
12665,VOLKSWAGEN,SHARAN,Versnellingsbak,36.0,25.25,28.11459608222271
12666,VOLKSWAGEN,SHARAN,Start niet,395.0,19.663291139240506,21.837368280950766
12667,VOLKSWAGEN,SHARAN,Lekke band,167.0,20.97005988023952,22.726029271896707
12673,MITSUBISHI,CARISMA,Stottert / verliest vermogen,83.0,28.759036144578314,30.95091852488208
12675,FIAT,PUNTO,Verlichting,746.0,19.388739946380696,21.35848202463156
12676,FIAT,PUNTO,Lekkage,597.0,26.716917922948074,29.269382871994537
12678,VOLKSWAGEN,TOUAREG,Afgeslagen tijdens rijden,102.0,33.46078431372549,36.48030040601026
12685,VOLKSWAGEN,JETTA,Stottert / verliest vermogen,320.0,25.434375,27.641196138343098
12687,VOLKSWAGEN,JETTA,Controlelampjes / dashboardmeldingen,211.0,23.75829383886256,25.897586269929313
12693,PEUGEOT,306,Lekke band - geen reserve,98.0,18.581632653061224,20.244574885143187
12695,CITROEN,DS 3,Stottert / verliest vermogen,603.0,27.51575456053068,29.648606871989717
12696,MITSUBISHI,ASX,Accu,350.0,15.437142857142858,17.008185103965545
12708,OPEL,CORSA,Versnellingsbak,1593.0,21.059635907093533,23.145784595323203
12798,TOYOTA,PRIUS,Lekke band,2168.0,18.427121771217713,20.100235103415997
12801,SMART,FORFOUR,Start niet,747.0,21.26104417670683,23.38739240652952
12807,FORD,KA,Anders,1131.0,25.17241379310345,27.688800976208324
12810,FORD,KA,Stuurinrichting,168.0,21.708333333333332,23.713306099585576
12816,AUDI,TT,Anders,133.0,27.285714285714285,29.80954872159558
12817,AUDI,TT,Controlelampjes / dashboardmeldingen,96.0,26.479166666666668,28.87876984109715
12820,RENAULT,TWINGO,Stottert / verliest vermogen,1870.0,25.21283422459893,27.577001142656094
12821,RENAULT,TWINGO,Koelprobleem,478.0,27.106694560669457,29.478279081710962
12824,HYUNDAI,ACCENT,Sleutel in voertuig,150.0,12.806666666666667,14.158365448687068
12825,HYUNDAI,ACCENT,Lekke band,201.0,16.601990049751244,18.247626069789625
12826,HYUNDAI,ACCENT,Lekke band - geen reserve,35.0,15.714285714285714,17.04779848232395
12834,RENAULT,KADJAR,Accu,82.0,15.792682926829269,17.37851215346225
12835,SKODA,OCTAVIA,Accu,2491.0,17.773986350863108,19.814069079331688
12840,FIAT,BRAVO,Accu,623.0,20.906902086677366,23.18691573362386
12841,FIAT,BRAVO,Start niet,436.0,21.763761467889907,24.071992624864272
12843,BMW,X1,Lekkage,709.0,29.548660084626235,32.181460668816925
12845,RENAULT,CLIO,Carrosserie,990.0,21.272727272727273,23.521146149115495
12851,FIAT,PUNTO,Lekke band,2762.0,17.124909485879797,18.655589678088695
12854,VOLVO,V50,Afgeslagen tijdens rijden,1416.0,25.7725988700565,28.256663628379666
12870,OPEL,VIVARO-E,Stottert / verliest vermogen,34.0,24.08823529411765,26.69269850361508
12872,OPEL,VIVARO-E,Afgeslagen tijdens rijden,37.0,18.2972972972973,20.004218818949973
12877,CITROEN,DS 3,Controlelampjes / dashboardmeldingen,408.0,24.245098039215687,26.47469211726094
12878,FORD,TRANSIT,Lekkage,47.0,26.51063829787234,28.975562916700113
12881,PEUGEOT,2008,Anders,155.0,24.948387096774194,27.224713183355547
12882,PEUGEOT,2008,Verlichting,91.0,15.714285714285714,17.16157381868748
12883,PEUGEOT,2008,Carrosserie,75.0,18.613333333333333,20.76155761575069
12885,PEUGEOT,2008,Controlelampjes / dashboardmeldingen,362.0,22.986187845303867,25.089760157177512
12886,PEUGEOT,307,Slaat niet aan,308.0,23.824675324675326,26.423464180971163
12888,PEUGEOT,307,Lekke band - geen reserve,1055.0,19.75165876777251,21.58936240980392
12894,PEUGEOT,307,Dynamo,159.0,22.20754716981132,24.81400020880339
12903,VOLKSWAGEN,ID.3,Start niet,205.0,22.902439024390244,24.868438118750255
12911,MITSUBISHI,COLT,Remmen,294.0,25.112244897959183,27.500365496616478
12912,MITSUBISHI,COLT,Accu,2975.0,18.603697478991595,20.582646425369923
12923,SAAB,9-3,Lekkage,639.0,29.23474178403756,31.83343410845552
12930,MAZDA,PREMACY,Lekke band,261.0,17.877394636015325,19.483329211914658
12931,MAZDA,PREMACY,Accu,500.0,16.716,18.66586902596992
12932,MAZDA,PREMACY,Afgeslagen tijdens rijden,78.0,23.115384615384617,25.716942926158303
12933,HYUNDAI,I10,Anders,350.0,20.914285714285715,22.924686423361393
12934,HYUNDAI,I10,Carrosserie,192.0,19.8125,22.031454667575236
12935,VOLVO,V90,Sloten,1085.0,22.710599078341012,25.425116966276043
12938,AUDI,A3 E-TRON,Lekke band - geen reserve,102.0,22.235294117647058,24.25308121348335
12946,MERCEDES,GLE,Geen brandstof,743.0,15.812920592193809,17.562786743852982
12947,CITROEN,C2,Afgeslagen tijdens rijden,594.0,24.281144781144782,26.681603597070584
12948,CITROEN,C2,Start niet,1289.0,22.939487975174554,25.287736099999222
12949,CITROEN,C2,Anders,318.0,23.22012578616352,25.528417862307947
12952,VOLVO,V90,Verlichting,944.0,23.609110169491526,26.00640829895064
12956,OPEL,AMPERA,Start niet,1072.0,22.049440298507463,24.17476963366023
12960,AUDI,A3,Versnellingsbak,868.0,24.97926267281106,27.309117948816613
